Position [um],Voltage [V]
44.877972,0.000024
44.912070,0.000031
44.946168,0.000012
44.980265,0.000026
45.014363,0.000032
45.048461,0.000016
45.082558,0.000047
45.116656,0.000028
45.150754,0.000027
45.184851,0.000021
45.218949,-0.000042
45.253047,-0.000018
45.287144,-0.000044
45.321242,-0.000031
45.355340,-0.000031
45.389437,-0.000036
45.423535,-0.000006
45.457633,0.000014
45.491730,0.000027
45.525828,0.000027
45.559926,0.000020
45.594023,-0.000001
45.628121,-0.000021
45.662219,-0.000017
45.696316,-0.000022
45.730414,-0.000039
45.764512,-0.000034
45.798609,-0.000028
45.832707,-0.000037
45.866805,-0.000021
45.900902,-0.000007
45.935000,-0.000011
45.969098,-0.000009
46.003195,0.000000
46.037293,-0.000004
46.071391,0.000018
46.105488,-0.000000
46.139586,0.000036
46.173684,-0.000017
46.207781,-0.000042
46.241879,-0.000024
46.275977,-0.000034
46.310074,-0.000057
46.344172,-0.000032
46.378270,-0.000021
46.412367,-0.000033
46.446465,-0.000039
46.480563,-0.000016
46.514660,-0.000011
46.548758,-0.000033
46.582856,-0.000049
46.616953,-0.000061
46.651051,-0.000040
46.685149,-0.000026
46.719246,-0.000011
46.753344,-0.000027
46.787442,-0.000026
46.821539,-0.000014
46.855637,-0.000015
46.889735,0.000007
46.923832,0.000031
46.957930,0.000031
46.992028,0.000064
47.026125,0.000040
47.060223,-0.000012
47.094321,0.000013
47.128418,0.000024
47.162516,0.000005
47.196614,0.000002
47.230711,0.000004
47.264809,0.000009
47.298907,0.000041
47.333004,0.000065
47.367102,0.000050
47.401200,0.000043
47.435297,0.000051
47.469395,0.000052
47.503493,0.000030
47.537591,0.000011
47.571688,0.000009
47.605786,0.000001
47.639884,0.000001
47.673981,-0.000019
47.708079,-0.000033
47.742177,-0.000010
47.776274,-0.000016
47.810372,-0.000009
47.844470,0.000003
47.878567,0.000022
47.912665,0.000058
47.946763,0.000047
47.980860,0.000008
48.014958,0.000021
48.049056,0.000012
48.083153,0.000003
48.117251,-0.000010
48.151349,0.000009
48.185446,-0.000003
48.219544,0.000020
48.253642,0.000001
48.287739,-0.000008
48.321837,0.000001
48.355935,0.000018
48.390032,0.000022
48.424130,0.000028
48.458228,0.000019
48.492325,-0.000022
48.526423,-0.000022
48.560521,0.000000
48.594618,0.000015
48.628716,0.000012
48.662814,0.000015
48.696911,0.000009
48.731009,-0.000016
48.765107,0.000020
48.799204,0.000008
48.833302,-0.000006
48.867400,0.000004
48.901497,-0.000004
48.935595,-0.000028
48.969693,-0.000025
49.003790,-0.000008
49.037888,-0.000020
49.071986,-0.000080
49.106083,-0.000031
49.140181,-0.000059
49.174279,-0.000057
49.208376,-0.000068
49.242474,-0.000049
49.276572,-0.000027
49.310669,-0.000026
49.344767,-0.000028
49.378865,-0.000010
49.412962,0.000013
49.447060,0.000017
49.481158,0.000039
49.515255,0.000028
49.549353,0.000006
49.583451,0.000009
49.617548,0.000006
49.651646,0.000006
49.685744,0.000005
49.719841,-0.000011
49.753939,-0.000024
49.788037,-0.000019
49.822134,-0.000004
49.856232,0.000022
49.890330,-0.000006
49.924427,-0.000025
49.958525,-0.000000
49.992623,-0.000023
50.026720,-0.000045
50.060818,-0.000033
50.094916,-0.000006
50.129013,0.000002
50.163111,-0.000007
50.197209,0.000011
50.231306,-0.000031
50.265404,-0.000016
50.299502,0.000003
50.333599,0.000025
50.367697,0.000035
50.401795,0.000029
50.435892,0.000037
50.469990,0.000033
50.504088,-0.000007
50.538185,0.000025
50.572283,0.000012
50.606381,-0.000004
50.640478,0.000054
50.674576,-0.000007
50.708674,0.000026
50.742771,0.000026
50.776869,0.000020
50.810967,-0.000009
50.845064,-0.000039
50.879162,-0.000001
50.913260,-0.000007
50.947357,-0.000040
50.981455,-0.000082
51.015553,-0.000056
51.049650,-0.000041
51.083748,0.000001
51.117846,0.000020
51.151943,0.000001
51.186041,-0.000010
51.220139,0.000005
51.254236,0.000013
51.288334,0.000054
51.322432,0.000030
51.356529,0.000040
51.390627,0.000035
51.424725,0.000030
51.458822,0.000030
51.492920,0.000005
51.527018,-0.000009
51.561115,0.000014
51.595213,0.000031
51.629311,0.000040
51.663408,-0.000001
51.697506,0.000018
51.731604,0.000034
51.765701,0.000058
51.799799,0.000033
51.833897,0.000026
51.867994,0.000019
51.902092,0.000004
51.936190,0.000011
51.970287,0.000015
52.004385,-0.000043
52.038483,-0.000053
52.072580,-0.000053
52.106678,-0.000059
52.140776,-0.000036
52.174873,-0.000034
52.208971,-0.000053
52.243069,-0.000062
52.277166,-0.000028
52.311264,0.000005
52.345362,-0.000015
52.379459,-0.000039
52.413557,0.000007
52.447655,0.000017
52.481752,0.000033
52.515850,-0.000001
52.549948,-0.000004
52.584045,-0.000011
52.618143,0.000003
52.652241,0.000021
52.686338,0.000037
52.720436,0.000056
52.754534,0.000042
52.788631,0.000019
52.822729,0.000011
52.856827,-0.000015
52.890924,0.000008
52.925022,0.000005
52.959120,-0.000017
52.993217,-0.000019
53.027315,-0.000004
53.061413,0.000008
53.095510,0.000012
53.129608,0.000005
53.163706,0.000019
53.197803,0.000025
53.231901,0.000002
53.265999,0.000042
53.300096,0.000069
53.334194,0.000044
53.368292,0.000007
53.402390,-0.000024
53.436487,-0.000071
53.470585,-0.000074
53.504683,-0.000100
53.538780,-0.000052
53.572878,-0.000082
53.606976,-0.000040
53.641073,-0.000010
53.675171,-0.000022
53.709269,-0.000046
53.743366,-0.000036
53.777464,0.000002
53.811562,0.000009
53.845659,0.000016
53.879757,-0.000001
53.913855,-0.000043
53.947952,-0.000037
53.982050,-0.000034
54.016148,-0.000035
54.050245,-0.000037
54.084343,-0.000040
54.118441,-0.000030
54.152538,0.000005
54.186636,0.000051
54.220734,0.000093
54.254831,0.000054
54.288929,0.000059
54.323027,0.000053
54.357124,0.000010
54.391222,-0.000027
54.425320,-0.000028
54.459417,-0.000048
54.493515,-0.000054
54.527613,-0.000029
54.561710,-0.000029
54.595808,-0.000021
54.629906,-0.000028
54.664003,-0.000031
54.698101,-0.000007
54.732199,0.000023
54.766296,0.000001
54.800394,-0.000007
54.834492,-0.000011
54.868589,-0.000008
54.902687,0.000015
54.936785,-0.000001
54.970882,-0.000023
55.004980,-0.000015
55.039078,-0.000064
55.073175,0.000004
55.107273,-0.000006
55.141371,0.000021
55.175468,0.000024
55.209566,0.000027
55.243664,0.000029
55.277761,0.000035
55.311859,0.000048
55.345957,0.000012
55.380054,0.000006
55.414152,0.000032
55.448250,-0.000010
55.482347,-0.000006
55.516445,0.000011
55.550543,0.000006
55.584640,-0.000005
55.618738,-0.000034
55.652836,-0.000066
55.686933,-0.000010
55.721031,0.000004
55.755129,0.000035
55.789226,0.000077
55.823324,0.000096
55.857422,0.000086
55.891519,0.000065
55.925617,0.000073
55.959715,-0.000001
55.993812,-0.000024
56.027910,-0.000050
56.062008,-0.000054
56.096105,-0.000025
56.130203,-0.000003
56.164301,-0.000038
56.198398,-0.000015
56.232496,-0.000015
56.266594,-0.000025
56.300691,0.000005
56.334789,-0.000007
56.368887,-0.000057
56.402984,-0.000046
56.437082,-0.000051
56.471180,0.000001
56.505277,-0.000049
56.539375,-0.000020
56.573473,-0.000009
56.607570,-0.000013
56.641668,0.000003
56.675766,-0.000058
56.709863,-0.000033
56.743961,-0.000004
56.778059,-0.000017
56.812156,0.000012
56.846254,0.000027
56.880352,0.000013
56.914449,0.000004
56.948547,0.000021
56.982645,0.000033
57.016742,-0.000016
57.050840,-0.000070
57.084938,0.000007
57.119035,0.000024
57.153133,-0.000017
57.187231,-0.000020
57.221328,-0.000020
57.255426,-0.000005
57.289524,0.000021
57.323621,0.000012
57.357719,0.000022
57.391817,0.000020
57.425914,-0.000001
57.460012,-0.000016
57.494110,-0.000011
57.528207,-0.000025
57.562305,-0.000006
57.596403,-0.000009
57.630500,-0.000014
57.664598,-0.000033
57.698696,-0.000024
57.732793,0.000017
57.766891,0.000033
57.800989,0.000052
57.835086,0.000070
57.869184,0.000011
57.903282,0.000020
57.937379,-0.000009
57.971477,-0.000059
58.005575,-0.000076
58.039672,-0.000076
58.073770,-0.000048
58.107868,-0.000030
58.141965,0.000014
58.176063,-0.000035
58.210161,-0.000045
58.244258,-0.000005
58.278356,-0.000001
58.312454,-0.000033
58.346551,0.000029
58.380649,-0.000027
58.414747,0.000043
58.448844,0.000011
58.482942,-0.000011
58.517040,-0.000016
58.551137,-0.000034
58.585235,-0.000065
58.619333,-0.000066
58.653430,-0.000008
58.687528,0.000004
58.721626,-0.000012
58.755723,0.000015
58.789821,0.000019
58.823919,0.000049
58.858016,0.000058
58.892114,0.000032
58.926212,0.000047
58.960309,0.000021
58.994407,0.000027
59.028505,-0.000053
59.062602,-0.000073
59.096700,-0.000041
59.130798,-0.000036
59.164895,-0.000070
59.198993,-0.000059
59.233091,-0.000016
59.267189,-0.000049
59.301286,-0.000051
59.335384,0.000015
59.369482,-0.000009
59.403579,0.000007
59.437677,0.000013
59.471775,0.000043
59.505872,0.000033
59.539970,0.000007
59.574068,0.000029
59.608165,0.000073
59.642263,0.000052
59.676361,0.000088
59.710458,0.000035
59.744556,0.000032
59.778654,0.000007
59.812751,-0.000019
59.846849,0.000006
59.880947,0.000030
59.915044,0.000022
59.949142,0.000014
59.983240,0.000019
60.017337,0.000023
60.051435,0.000019
60.085533,-0.000003
60.119630,-0.000002
60.153728,-0.000030
60.187826,-0.000023
60.221923,-0.000038
60.256021,0.000028
60.290119,0.000008
60.324216,-0.000067
60.358314,-0.000031
60.392412,-0.000037
60.426509,-0.000067
60.460607,-0.000053
60.494705,-0.000065
60.528802,-0.000050
60.562900,-0.000072
60.596998,-0.000065
60.631095,-0.000071
60.665193,-0.000062
60.699291,-0.000051
60.733388,-0.000055
60.767486,-0.000059
60.801584,-0.000055
60.835681,-0.000021
60.869779,-0.000002
60.903877,-0.000006
60.937974,0.000005
60.972072,-0.000016
61.006170,0.000012
61.040267,-0.000015
61.074365,-0.000010
61.108463,0.000011
61.142560,-0.000013
61.176658,-0.000042
61.210756,-0.000007
61.244853,0.000019
61.278951,0.000040
61.313049,0.000019
61.347146,0.000041
61.381244,0.000016
61.415342,0.000092
61.449439,0.000072
61.483537,0.000022
61.517635,-0.000021
61.551732,-0.000057
61.585830,-0.000067
61.619928,-0.000049
61.654025,0.000016
61.688123,-0.000034
61.722221,-0.000012
61.756318,0.000044
61.790416,-0.000006
61.824514,0.000026
61.858611,0.000045
61.892709,-0.000007
61.926807,-0.000026
61.960904,-0.000005
61.995002,-0.000071
62.029100,-0.000121
62.063197,0.000004
62.097295,-0.000015
62.131393,0.000040
62.165490,0.000009
62.199588,0.000072
62.233686,0.000054
62.267783,0.000055
62.301881,0.000053
62.335979,0.000076
62.370076,0.000090
62.404174,0.000049
62.438272,0.000045
62.472369,0.000006
62.506467,-0.000019
62.540565,-0.000001
62.574662,-0.000027
62.608760,-0.000020
62.642858,-0.000023
62.676955,-0.000008
62.711053,-0.000018
62.745151,-0.000008
62.779248,0.000036
62.813346,0.000026
62.847444,-0.000033
62.881541,-0.000051
62.915639,-0.000071
62.949737,-0.000111
62.983834,-0.000088
63.017932,-0.000046
63.052030,-0.000018
63.086127,-0.000035
63.120225,-0.000072
63.154323,-0.000083
63.188420,-0.000039
63.222518,-0.000012
63.256616,-0.000039
63.290713,-0.000014
63.324811,-0.000032
63.358909,0.000035
63.393006,0.000047
63.427104,-0.000048
63.461202,-0.000089
63.495299,-0.000081
63.529397,-0.000046
63.563495,-0.000006
63.597592,-0.000026
63.631690,-0.000034
63.665788,0.000005
63.699885,0.000056
63.733983,0.000076
63.768081,0.000047
63.802178,0.000076
63.836276,0.000086
63.870374,0.000074
63.904471,0.000003
63.938569,0.000045
63.972667,0.000009
64.006764,0.000042
64.040862,0.000029
64.074960,-0.000031
64.109057,-0.000057
64.143155,-0.000060
64.177253,-0.000045
64.211350,-0.000006
64.245448,0.000046
64.279546,0.000053
64.313643,-0.000004
64.347741,-0.000045
64.381839,-0.000041
64.415936,-0.000065
64.450034,-0.000100
64.484132,-0.000097
64.518229,-0.000102
64.552327,-0.000078
64.586425,-0.000039
64.620522,0.000002
64.654620,-0.000041
64.688718,0.000024
64.722815,0.000059
64.756913,0.000087
64.791011,0.000075
64.825108,0.000025
64.859206,0.000040
64.893304,0.000022
64.927401,-0.000001
64.961499,0.000003
64.995597,0.000019
65.029694,0.000037
65.063792,0.000035
65.097890,0.000075
65.131987,0.000128
65.166085,0.000122
65.200183,0.000089
65.234281,0.000096
65.268378,0.000035
65.302476,0.000072
65.336574,0.000062
65.370671,-0.000031
65.404769,-0.000092
65.438867,-0.000100
65.472964,-0.000125
65.507062,0.000075
65.541160,-0.000029
65.575257,-0.000057
65.609355,-0.000022
65.643453,-0.000083
65.677550,-0.000065
65.711648,-0.000020
65.745746,-0.000009
65.779843,-0.000032
65.813941,-0.000050
65.848039,-0.000069
65.882136,-0.000054
65.916234,0.000005
65.950332,0.000039
65.984429,0.000007
66.018527,-0.000046
66.052625,-0.000039
66.086722,0.000015
66.120820,0.000021
66.154918,-0.000014
66.189015,-0.000015
66.223113,0.000005
66.257211,0.000066
66.291308,0.000033
66.325406,0.000038
66.359504,0.000004
66.393601,-0.000017
66.427699,0.000013
66.461797,0.000053
66.495894,0.000088
66.529992,0.000068
66.564090,0.000058
66.598187,0.000071
66.632285,0.000117
66.666383,0.000113
66.700480,0.000088
66.734578,0.000052
66.768676,0.000015
66.802773,0.000036
66.836871,0.000042
66.870969,0.000040
66.905066,0.000070
66.939164,0.000090
66.973262,0.000072
67.007359,0.000021
67.041457,0.000035
67.075555,0.000103
67.109652,0.000083
67.143750,0.000045
67.177848,0.000011
67.211945,-0.000056
67.246043,-0.000032
67.280141,-0.000044
67.314238,-0.000022
67.348336,-0.000039
67.382434,-0.000075
67.416531,-0.000107
67.450629,-0.000103
67.484727,-0.000156
67.518824,-0.000036
67.552922,0.000031
67.587020,-0.000028
67.621117,-0.000007
67.655215,-0.000088
67.689313,-0.000060
67.723410,-0.000039
67.757508,0.000011
67.791606,0.000026
67.825703,0.000012
67.859801,0.000006
67.893899,0.000003
67.927996,0.000014
67.962094,0.000021
67.996192,0.000018
68.030289,0.000058
68.064387,0.000057
68.098485,-0.000001
68.132582,0.000053
68.166680,-0.000006
68.200778,-0.000039
68.234875,-0.000053
68.268973,0.000015
68.303071,0.000046
68.337168,0.000093
68.371266,0.000054
68.405364,-0.000006
68.439461,-0.000049
68.473559,-0.000064
68.507657,-0.000019
68.541754,-0.000020
68.575852,-0.000072
68.609950,-0.000022
68.644047,0.000010
68.678145,-0.000034
68.712243,-0.000065
68.746340,-0.000014
68.780438,-0.000011
68.814536,0.000000
68.848633,-0.000035
68.882731,0.000033
68.916829,0.000058
68.950926,0.000051
68.985024,0.000058
69.019122,0.000060
69.053219,0.000067
69.087317,0.000031
69.121415,-0.000033
69.155512,0.000003
69.189610,0.000018
69.223708,-0.000017
69.257805,0.000039
69.291903,0.000029
69.326001,-0.000005
69.360098,0.000003
69.394196,0.000042
69.428294,0.000024
69.462391,-0.000031
69.496489,-0.000006
69.530587,-0.000081
69.564684,-0.000163
69.598782,-0.000116
69.632880,-0.000040
69.666977,-0.000027
69.701075,-0.000090
69.735173,-0.000126
69.769270,-0.000107
69.803368,-0.000095
69.837466,-0.000035
69.871563,0.000041
69.905661,-0.000010
69.939759,-0.000019
69.973856,-0.000013
70.007954,-0.000011
70.042052,-0.000020
70.076149,-0.000042
70.110247,-0.000065
70.144345,-0.000105
70.178442,-0.000084
70.212540,-0.000053
70.246638,-0.000032
70.280735,0.000040
70.314833,0.000115
70.348931,0.000080
70.383028,0.000052
70.417126,0.000071
70.451224,0.000051
70.485321,-0.000020
70.519419,-0.000017
70.553517,0.000035
70.587614,-0.000020
70.621712,-0.000003
70.655810,0.000018
70.689907,0.000059
70.724005,0.000014
70.758103,-0.000055
70.792200,-0.000011
70.826298,-0.000032
70.860396,-0.000011
70.894493,-0.000026
70.928591,-0.000041
70.962689,-0.000081
70.996786,-0.000134
71.030884,-0.000137
71.064982,-0.000112
71.099080,-0.000099
71.133177,-0.000072
71.167275,-0.000125
71.201373,-0.000063
71.235470,-0.000106
71.269568,-0.000091
71.303666,-0.000037
71.337763,-0.000034
71.371861,-0.000035
71.405959,-0.000056
71.440056,0.000010
71.474154,0.000036
71.508252,0.000059
71.542349,0.000034
71.576447,0.000001
71.610545,0.000021
71.644642,0.000035
71.678740,0.000066
71.712838,0.000094
71.746935,0.000078
71.781033,0.000008
71.815131,-0.000090
71.849228,0.000018
71.883326,0.000017
71.917424,0.000066
71.951521,0.000048
71.985619,-0.000005
72.019717,-0.000049
72.053814,-0.000085
72.087912,-0.000084
72.122010,-0.000039
72.156107,-0.000022
72.190205,-0.000044
72.224303,-0.000043
72.258400,-0.000002
72.292498,0.000084
72.326596,0.000082
72.360693,0.000043
72.394791,0.000063
72.428889,0.000010
72.462986,0.000008
72.497084,-0.000088
72.531182,-0.000125
72.565279,-0.000141
72.599377,-0.000145
72.633475,-0.000080
72.667572,-0.000006
72.701670,-0.000016
72.735768,-0.000015
72.769865,0.000015
72.803963,0.000022
72.838061,0.000027
72.872158,0.000087
72.906256,0.000164
72.940354,0.000113
72.974451,0.000012
73.008549,0.000046
73.042647,-0.000014
73.076744,-0.000056
73.110842,-0.000131
73.144940,-0.000077
73.179037,-0.000058
73.213135,-0.000045
73.247233,-0.000064
73.281330,-0.000126
73.315428,-0.000102
73.349526,-0.000071
73.383623,-0.000055
73.417721,-0.000072
73.451819,-0.000085
73.485916,-0.000098
73.520014,-0.000115
73.554112,-0.000123
73.588209,-0.000128
73.622307,-0.000057
73.656405,0.000073
73.690502,-0.000018
73.724600,0.000065
73.758698,0.000062
73.792795,0.000058
73.826893,0.000029
73.860991,0.000016
73.895088,-0.000043
73.929186,0.000020
73.963284,-0.000039
73.997381,-0.000037
74.031479,-0.000068
74.065577,-0.000085
74.099674,-0.000026
74.133772,0.000009
74.167870,0.000006
74.201967,-0.000022
74.236065,-0.000033
74.270163,0.000033
74.304260,-0.000062
74.338358,-0.000102
74.372456,-0.000019
74.406553,-0.000016
74.440651,-0.000050
74.474749,-0.000002
74.508846,0.000029
74.542944,-0.000112
74.577042,-0.000025
74.611139,0.000145
74.645237,0.000127
74.679335,0.000098
74.713432,0.000019
74.747530,0.000031
74.781628,0.000052
74.815725,0.000001
74.849823,-0.000026
74.883921,-0.000034
74.918018,-0.000082
74.952116,-0.000091
74.986214,-0.000065
75.020311,-0.000044
