Reference detector [V],Primary detector [V]
2.668841,0.000625
3.367402,0.000232
4.034413,0.000747
4.598287,-0.002342
5.017039,-0.001876
5.250345,-0.002773
5.283460,-0.002267
5.109959,-0.000416
4.743820,-0.000864
4.225715,-0.000098
3.588004,-0.000188
2.894028,-0.000076
2.206830,0.000033
1.581277,0.001274
1.070438,0.002479
0.728799,0.000292
0.583239,-0.000977
0.647241,0.000662
0.914588,-0.000907
1.359741,0.001507
1.946916,0.002098
2.611044,0.001302
3.305701,-0.001164
3.974817,0.002060
4.554037,0.001923
4.987855,0.000080
5.241803,0.000705
5.287461,0.000396
5.128043,0.001021
4.777505,0.003094
4.265787,0.000943
3.638572,0.000248
2.954135,0.001124
2.267487,-0.000050
1.630018,-0.000177
1.111573,0.000077
0.758409,0.000679
0.591276,-0.000381
0.623949,0.000172
0.858836,0.000278
1.273125,-0.000387
1.832276,0.000336
2.483169,0.000481
3.176325,-0.000587
3.839938,-0.000804
4.447316,-0.000360
4.912284,0.000602
5.202155,-0.000002
5.296343,0.000939
5.184769,-0.000313
4.868073,0.001425
4.396772,0.001298
3.785988,-0.000185
3.115396,0.000736
2.410443,0.000009
1.759405,0.000901
1.204006,0.000707
0.814074,0.000432
0.608174,0.000584
0.604123,0.000028
0.806751,0.000447
1.208465,-0.000400
1.756124,0.000198
2.412511,0.001176
3.114345,0.000226
3.797288,-0.000429
4.403467,-0.000271
4.882503,-0.001470
5.189567,-0.000951
5.293457,-0.001140
5.191846,-0.001581
4.883537,-0.000736
